FIELD_Country,lat,lon,FIELD_name,FIELD_County,FIELD_plantingSeason,FIELD_pipeline,FIELD_year,commercialName,createdBrand,OBS_code,OBS_numValue,REP_repetitionNumber,QC_Flag,OBS_growthStage,protocolType,protocolTitle,createdTechnology,trait
Argentina,-33.345075,-62.158788,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK7272TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.345075,-62.158788,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,AX7761VT3P,NIDERA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.345075,-62.158788,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,BRV8380PWUE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PWU,spod_veg
Argentina,-33.345075,-62.158788,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,NEXT226PWUE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PWU,spod_veg
Argentina,-33.345075,-62.158788,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,LT725TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.345075,-62.158788,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK6962VT3P,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.345075,-62.158788,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,AX7039MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.345075,-62.158788,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK7210PRO4,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_veg
Argentina,-33.345075,-62.158788,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,LT344TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,LT720VT3P,LA TIJERETA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK7272TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK7208TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,NK842VIPTERA3,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VIP3,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,AX7369MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,NS7921VIP3CL,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VIP3,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,AX7039MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,LT723TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK7210RR2,DEKALB,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,NEXT226PWUE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PWU,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK7270TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK7272VT3P,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,LT344TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,AY6923MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,AY6924MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,LT721TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,AX7370MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,AX7761VT3P,NIDERA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK7447TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK7210PRO4,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,BRV8380PWUE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PWU,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK7220VTPRO4,DEKALB,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,LT725TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK7303TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.09522601,-62.08593701,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,Marcos Juarez,2023,South,2023,DK6962VT3P,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.7132476,-61.5985703,EEBONA_ELORTONDO_CODUTTI_EARLY_F23,General Lopez,2023,South,2023,DK7210RR2,DEKALB,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-31.5293741,-60.7648217,VVSENK_RECREO_SANTIROCCO_EARLY_FFUNG23,La Capital,2023,South,2023,DK7210RR2,DEKALB,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-32.4981324,-61.4874586,EEBONA_LASROSAS_ZILIO_EARLY_F23,Belgrano,2023,South,2023,DK7272VT3P,NA,DSSFP,4,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-31.6246086,-59.0162507,VVSENK_LUCASSUR_ROUGIER_EARLY_F23,Villaguay,2023,South,2023,DK7210RR2,DEKALB,DSSFP,4,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-31.6246086,-59.0162507,VVSENK_LUCASSUR_ROUGIER_EARLY_F23,Villaguay,2023,South,2023,DK7210PRO4,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_veg
Argentina,-31.6246086,-59.0162507,VVSENK_LUCASSUR_ROUGIER_EARLY_F23,Villaguay,2023,South,2023,DK7272VT3P,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-31.6246086,-59.0162507,VVSENK_LUCASSUR_ROUGIER_EARLY_F23,Villaguay,2023,South,2023,DK7272TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.249633,-63.243473,DBORE_SANTAEUFEMIA_LAPAZ_EARLY_F23,Juarez Celman,2023,South,2023,NEXT226PWUE,NA,DSSFP,0,1,NA,V7,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PWU,spod_veg
Argentina,-33.8704249,-61.5454857,EEBONA_SANTAISABEL_NAVAZZOTI_EARLY_F23,General Lopez,2023,South,2023,DK7210RR2,DEKALB,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,DK7272VT3P,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,DK7447TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,DK7210PRO4,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,AY6923MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,AX7761VT3P,NIDERA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,AX7370MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,AX7369MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,AX7039MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,NS7921VIP3CL,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VIP3,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,LT723TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,DK7220VTPRO4,DEKALB,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,DK7272TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,DK6962VT3P,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,LT725TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,DK7270TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,LT721TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,NEXT226PWUE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PWU,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,NK842VIPTERA3,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VIP3,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,DK7208TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,DK7210RR2,DEKALB,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,BRV8380PWUE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PWU,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,LT344TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,LT720VT3P,LA TIJERETA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,AY6924MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.123094,-63.0772954,DBORE_PASCANAS_BERTODO_EARLY_F23,Union,2023,South,2023,DK7303TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.8133205,-61.9347156,EEBONA_VENADO_YOUG_EARLY_F23,General Lopez,2023,South,2023,DK7210RR2,DEKALB,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Uruguay,-34.6183362,-56.8678987,ORODR3_LIBERTAD_UFO_EARLY_2324_RIEGO,San Jose,2023,South,2023,DK7210RR2,DEKALB,DSSFP,6,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Uruguay,-34.6183362,-56.8678987,ORODR3_LIBERTAD_UFO_EARLY_2324_RIEGO,San Jose,2023,South,2023,DK7272TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-33.0642077,-63.6571793,GGBLAN_BENGOLEA_ELORZA_EARLY_FFUNG23,Juarez Celman,2023,South,2023,DK7210RR2,DEKALB,DSSFP,0,1,NA,V5,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,AX7370MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,AY6924MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,NS7921VIP3CL,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VIP3,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,DK7208TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,DK7270TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,AX7039MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,DK7210RR2,DEKALB,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,DK7272VT3P,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,BRV8380PWUE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PWU,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,DK7447TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,DK6962VT3P,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,LT720VT3P,LA TIJERETA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,DK7272TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,DK7303TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,AX7369MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,LT723TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,DK7220VTPRO4,DEKALB,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,LT725TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,AX7761VT3P,NIDERA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,AY6923MQK1,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,NEXT226PWUE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PWU,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,DK7210PRO4,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,NK842VIPTERA3,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),VIP3,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,LT721TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-32.95082802,-62.69816505,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,Union,2023,South,2023,LT344TRE,NA,DSSFP,0,1,NA,V6,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Uruguay,-33.0769272,-57.229604,ORODR3_PALMAR_RANCHONUEVO_EARLY_2324_RIEGO,Rio Negro,2023,South,2023,DK7210RR2,DEKALB,DSSFP,49,1,NA,V5,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Uruguay,-33.0769272,-57.229604,ORODR3_PALMAR_RANCHONUEVO_EARLY_2324_RIEGO,Rio Negro,2023,South,2023,DK7272TRE,NA,DSSFP,0,1,NA,V5,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Uruguay,-33.4979764,-57.8316801,ORODR3_MERCEDES_AMELIABORIOA_EARLY_2324,Rio Negro,2023,South,2023,DK7210RR2,DEKALB,DSSFP,16,1,NA,V4,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Uruguay,-33.4979764,-57.8316801,ORODR3_MERCEDES_AMELIABORIOA_EARLY_2324,Rio Negro,2023,South,2023,DK7272TRE,NA,DSSFP,0,1,NA,V4,NA,ARG 23 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-31.0714197,-59.6917856,VVSENK_SANTAELENA_SANJUAN_EARLY_F,La Paz,2020,South,2020,DK7210RR2,DEKALB,HZ9_SUB,0,1,NA,R4,FTN,ARGURU-20-SM-COM-Corn:Germ - FTN,RR,spod_rep
Argentina,-31.0714197,-59.6917856,VVSENK_SANTAELENA_SANJUAN_EARLY_F,La Paz,2020,South,2020,DK7210RR2,DEKALB,HZ9,0.3,1,NA,R4,FTN,ARGURU-20-SM-COM-Corn:Germ - FTN,RR,spod_rep
Argentina,-31.0714197,-59.6917856,VVSENK_SANTAELENA_SANJUAN_EARLY_F,La Paz,2020,South,2020,DK7210RR2,DEKALB,HZ9_SUB,2,1,NA,R4,FTN,ARGURU-20-SM-COM-Corn:Germ - FTN,RR,spod_rep
