protocolType,FIELD_pipeline,FIELD_plantingDate,FIELD_locationName,FIELD_name,FIELD_field_latitude,FIELD_field_longitude,commercialName,OBS_observationRefCd,OBS_descriptorAbbreviation,OBS_numValue,QC_Flag,SETS_setName
FTN,South,2023-10-10 00:00:00.000000 UTC,Rocha Rocha Uruguay,ORODR3_BERACCHI_ADECO_EARLY_2324,-32.0624322,-53.9202976,DK7272TRE,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-10-10 00:00:00.000000 UTC,Rocha Rocha Uruguay,ORODR3_BERACCHI_ADECO_EARLY_2324,-32.0624322,-53.9202976,DK7210VT3P,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-10-10 00:00:00.000000 UTC,Rocha Rocha Uruguay,ORODR3_BERACCHI_ADECO_EARLY_2324,-32.0624322,-53.9202976,DK7210RR2,DSSFP,N/A,86.0,,FTNURY
FTN,South,2023-10-10 00:00:00.000000 UTC,Rocha Rocha Uruguay,ORODR3_BERACCHI_ADECO_EARLY_2324,-32.0624322,-53.9202976,DK7210RR2,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-26 00:00:00.000000 UTC,Flores Flores Uruguay,ORODR3_CERROCOLORADO_MOLISOR_EARLY_2324,-33.7277937,-56.8860562,DK7272TRE,DSSFP,N/A,0.0,,FTNURY
FTN,South,2023-09-26 00:00:00.000000 UTC,Flores Flores Uruguay,ORODR3_CERROCOLORADO_MOLISOR_EARLY_2324,-33.7277937,-56.8860562,DK7272TRE,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-26 00:00:00.000000 UTC,Flores Flores Uruguay,ORODR3_CERROCOLORADO_MOLISOR_EARLY_2324,-33.7277937,-56.8860562,DK7210VT3P,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-26 00:00:00.000000 UTC,Flores Flores Uruguay,ORODR3_CERROCOLORADO_MOLISOR_EARLY_2324,-33.7277937,-56.8860562,DK7210RR2,DSSFP,N/A,55.0,,FTNURY
FTN,South,2023-09-26 00:00:00.000000 UTC,Flores Flores Uruguay,ORODR3_CERROCOLORADO_MOLISOR_EARLY_2324,-33.7277937,-56.8860562,DK7210RR2,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-19 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_CHISPAS_ADELLITORAL_EARLY_2324_RIEGO,-33.1146965,-57.6099591,DK7210VT3P,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-19 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_CHISPAS_ADELLITORAL_EARLY_2324_RIEGO,-33.1146965,-57.6099591,DK7210RR2,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-19 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_CHISPAS_ADELLITORAL_EARLY_2324_RIEGO,-33.1146965,-57.6099591,DK7272TRE,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-29 00:00:00.000000 UTC,Villaguay Entre Rios Argentina,VVSENK_LUCASSUR_ROUGIER_EARLY_F23,-31.6246086,-59.0162507,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-29 00:00:00.000000 UTC,Villaguay Entre Rios Argentina,VVSENK_LUCASSUR_ROUGIER_EARLY_F23,-31.6246086,-59.0162507,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-29 00:00:00.000000 UTC,Villaguay Entre Rios Argentina,VVSENK_LUCASSUR_ROUGIER_EARLY_F23,-31.6246086,-59.0162507,DK7210RR2,DSSFP,N/A,4.0,,FTNTEMP
FTN,South,2023-09-29 00:00:00.000000 UTC,Villaguay Entre Rios Argentina,VVSENK_LUCASSUR_ROUGIER_EARLY_F23,-31.6246086,-59.0162507,DK7210RR2,DSSFP,N/A,50.0,,FTNTEMP
FTN,South,2023-09-29 00:00:00.000000 UTC,Villaguay Entre Rios Argentina,VVSENK_LUCASSUR_ROUGIER_EARLY_F23,-31.6246086,-59.0162507,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-29 00:00:00.000000 UTC,Villaguay Entre Rios Argentina,VVSENK_LUCASSUR_ROUGIER_EARLY_F23,-31.6246086,-59.0162507,DK7272VT3P,DSSFP,N/A,40.0,,FTNTEMP
FTN,South,2023-10-05 00:00:00.000000 UTC,Veinticinco de Mayo Buenos Aires Argentina,GFKVN_RIESTRA_CUATRINI_EARLY_F23,-35.3339057,-59.8008166,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-05 00:00:00.000000 UTC,Veinticinco de Mayo Buenos Aires Argentina,GFKVN_RIESTRA_CUATRINI_EARLY_F23,-35.3339057,-59.8008166,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-05 00:00:00.000000 UTC,Veinticinco de Mayo Buenos Aires Argentina,GFKVN_RIESTRA_CUATRINI_EARLY_F23,-35.3339057,-59.8008166,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-05 00:00:00.000000 UTC,Veinticinco de Mayo Buenos Aires Argentina,GFKVN_RIESTRA_CUATRINI_EARLY_F23,-35.3339057,-59.8008166,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-05 00:00:00.000000 UTC,Veinticinco de Mayo Buenos Aires Argentina,GFKVN_RIESTRA_CUATRINI_EARLY_F23,-35.3339057,-59.8008166,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-05 00:00:00.000000 UTC,Veinticinco de Mayo Buenos Aires Argentina,GFKVN_RIESTRA_CUATRINI_EARLY_F23,-35.3339057,-59.8008166,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-05 00:00:00.000000 UTC,Veinticinco de Mayo Buenos Aires Argentina,GFKVN_RIESTRA_CUATRINI_EARLY_F23,-35.3339057,-59.8008166,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-24 00:00:00.000000 UTC,Salto Buenos Aires Argentina,GFKVN_GAHAN_LOVICH_LATE_F23,-34.3775991,-60.1232286,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-24 00:00:00.000000 UTC,Salto Buenos Aires Argentina,GFKVN_GAHAN_LOVICH_LATE_F23,-34.3775991,-60.1232286,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-24 00:00:00.000000 UTC,Salto Buenos Aires Argentina,GFKVN_GAHAN_LOVICH_LATE_F23,-34.3775991,-60.1232286,DK7210RR2,DSSFP,N/A,4.0,,FTNTEMP
FTN,South,2023-11-24 00:00:00.000000 UTC,Salto Buenos Aires Argentina,GFKVN_GAHAN_LOVICH_LATE_F23,-34.3775991,-60.1232286,DK7272VT3P,DSSFP,N/A,2.0,,FTNTEMP
FTN,South,2023-11-24 00:00:00.000000 UTC,Salto Buenos Aires Argentina,GFKVN_GAHAN_LOVICH_LATE_F23,-34.3775991,-60.1232286,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-24 00:00:00.000000 UTC,Salto Buenos Aires Argentina,GFKVN_GAHAN_LOVICH_LATE_F23,-34.3775991,-60.1232286,BRV8380PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Chivilcoy Buenos Aires Argentina,GFKVN_HUERGO_DERISIO_EARLY_FFUNG23,-34.8184929,-60.1412992,DK7210RR2,DSSFP,N/A,5.0,,FTNTEMPFUN
FTN,South,2023-10-02 00:00:00.000000 UTC,Chivilcoy Buenos Aires Argentina,GFKVN_HUERGO_DERISIO_EARLY_FFUNG23,-34.8184929,-60.1412992,DK7272VT3P,DSSFP,N/A,4.0,,FTNTEMPFUN
FTN,South,2023-10-02 00:00:00.000000 UTC,Chivilcoy Buenos Aires Argentina,GFKVN_HUERGO_DERISIO_EARLY_FFUNG23,-34.8184929,-60.1412992,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-10-02 00:00:00.000000 UTC,Chivilcoy Buenos Aires Argentina,GFKVN_HUERGO_DERISIO_EARLY_FFUNG23,-34.8184929,-60.1412992,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-10-02 00:00:00.000000 UTC,Chivilcoy Buenos Aires Argentina,GFKVN_HUERGO_DERISIO_EARLY_FFUNG23,-34.8184929,-60.1412992,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-10-02 00:00:00.000000 UTC,Chivilcoy Buenos Aires Argentina,GFKVN_HUERGO_DERISIO_EARLY_FFUNG23,-34.8184929,-60.1412992,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-10-02 00:00:00.000000 UTC,Alberti Buenos Aires Argentina,GFKVN_ALBERTI_BERAZA_EARLY_F23,-35.0313806,-60.2152873,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Alberti Buenos Aires Argentina,GFKVN_ALBERTI_BERAZA_EARLY_F23,-35.0313806,-60.2152873,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Alberti Buenos Aires Argentina,GFKVN_ALBERTI_BERAZA_EARLY_F23,-35.0313806,-60.2152873,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Alberti Buenos Aires Argentina,GFKVN_ALBERTI_BERAZA_EARLY_F23,-35.0313806,-60.2152873,DK7210RR2,DSSFP,N/A,4.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Alberti Buenos Aires Argentina,GFKVN_ALBERTI_BERAZA_EARLY_F23,-35.0313806,-60.2152873,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Alberti Buenos Aires Argentina,GFKVN_ALBERTI_BERAZA_EARLY_F23,-35.0313806,-60.2152873,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Alberti Buenos Aires Argentina,GFKVN_ALBERTI_BERAZA_EARLY_F23,-35.0313806,-60.2152873,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2024-01-02 00:00:00.000000 UTC,Diamante Entre Rios Argentina,VVSENK_RAMIREZ_EICHMANN_LATE_F23,-32.1650158,-60.2814429,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2024-01-02 00:00:00.000000 UTC,Diamante Entre Rios Argentina,VVSENK_RAMIREZ_EICHMANN_LATE_F23,-32.1650158,-60.2814429,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2024-01-02 00:00:00.000000 UTC,Diamante Entre Rios Argentina,VVSENK_RAMIREZ_EICHMANN_LATE_F23,-32.1650158,-60.2814429,DK7210RR2,DSSFP,N/A,100.0,,FTNTEMP
FTN,South,2024-01-02 00:00:00.000000 UTC,Diamante Entre Rios Argentina,VVSENK_RAMIREZ_EICHMANN_LATE_F23,-32.1650158,-60.2814429,DK7272VT3P,DSSFP,N/A,100.0,,FTNTEMP
FTN,South,2023-09-28 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-28 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-28 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-28 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-28 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-28 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,DK7210RR2,DSSFP,N/A,2.0,,FTNTEMP
FTN,South,2023-09-28 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-28 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,DK7272VT3P,DSSFP,N/A,1.0,,FTNTEMP
FTN,South,2023-09-28 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-28 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-28 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-28 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_CUATROCAMINOS_LATE_F23,-34.4717409,-60.6092495,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_CUATROCAMINOS_LATE_F23,-34.4717409,-60.6092495,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_CUATROCAMINOS_LATE_F23,-34.4717409,-60.6092495,DK7210RR2,DSSFP,N/A,5.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_CUATROCAMINOS_LATE_F23,-34.4717409,-60.6092495,DK7272VT3P,DSSFP,N/A,1.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_CUATROCAMINOS_LATE_F23,-34.4717409,-60.6092495,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_CHACABUCO_CUATROCAMINOS_LATE_F23,-34.4717409,-60.6092495,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-23 00:00:00.000000 UTC,General Arenales Buenos Aires Argentina,EEBONA_ARENALES_PERMIGEAT_LATE_FFUNG23,-34.3375028,-61.1932895,DK7210RR2,DSSFP,N/A,3.0,,FTNTEMP
FTN,South,2023-09-27 00:00:00.000000 UTC,General Lopez Santa Fe Argentina,EEBONA_TEODELINA_SANTAJUAN_EARLY_E23,-34.0167762,-61.3601914,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-15 00:00:00.000000 UTC,Adolfo Alsina Buenos Aires Argentina,GLNQJ_ARANO_SCHACHENMAYR_LATE_F23,-37.0088281,-63.2936682,DK7210RR2,DSSFP,N/A,2.0,,FTNTEMP
FTN,South,2023-12-11 00:00:00.000000 UTC,Atreuco La Pampa Argentina,GLNQJ_MACACHIN_ELMALLIN_LATE_F23,-36.9508175,-63.7715461,DK7210RR2,DSSFP,N/A,9.0,,FTNTEMP
FTN,South,2023-09-27 00:00:00.000000 UTC,Durazno Durazno Uruguay,ORODR3_SANJORGE_PUPPO_EARLY_2324,-32.9737664,-55.8775694,DK7272TRE,DSSFP,N/A,0.0,,FTNURY
FTN,South,2023-09-27 00:00:00.000000 UTC,Durazno Durazno Uruguay,ORODR3_SANJORGE_PUPPO_EARLY_2324,-32.9737664,-55.8775694,DK7272TRE,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-27 00:00:00.000000 UTC,Durazno Durazno Uruguay,ORODR3_SANJORGE_PUPPO_EARLY_2324,-32.9737664,-55.8775694,DK7210VT3P,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-27 00:00:00.000000 UTC,Durazno Durazno Uruguay,ORODR3_SANJORGE_PUPPO_EARLY_2324,-32.9737664,-55.8775694,DK7210RR2,DSSFP,N/A,59.0,,FTNURY
FTN,South,2023-09-27 00:00:00.000000 UTC,Durazno Durazno Uruguay,ORODR3_SANJORGE_PUPPO_EARLY_2324,-32.9737664,-55.8775694,DK7210RR2,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-22 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_PAYSANDU_SANFRANCISCOJAVIER_EARLY_2324,-32.5491851,-57.8139089,DK7272TRE,DSSFP,N/A,0.0,,FTNURY
FTN,South,2023-09-22 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_PAYSANDU_SANFRANCISCOJAVIER_EARLY_2324,-32.5491851,-57.8139089,DK7272TRE,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-22 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_PAYSANDU_SANFRANCISCOJAVIER_EARLY_2324,-32.5491851,-57.8139089,DK7210VT3P,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-22 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_PAYSANDU_SANFRANCISCOJAVIER_EARLY_2324,-32.5491851,-57.8139089,DK7210RR2,DSSFP,N/A,48.0,,FTNURY
FTN,South,2023-09-22 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_PAYSANDU_SANFRANCISCOJAVIER_EARLY_2324,-32.5491851,-57.8139089,DK7210RR2,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-21 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_MERCEDES_AMELIABORIOA_EARLY_2324,-33.4979764,-57.8316801,DK7272TRE,DSSFP,N/A,0.0,,FTNURY
FTN,South,2023-09-21 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_MERCEDES_AMELIABORIOA_EARLY_2324,-33.4979764,-57.8316801,DK7272TRE,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-21 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_MERCEDES_AMELIABORIOA_EARLY_2324,-33.4979764,-57.8316801,DK7210VT3P,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-09-21 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_MERCEDES_AMELIABORIOA_EARLY_2324,-33.4979764,-57.8316801,DK7210RR2,DSSFP,N/A,16.0,,FTNURY
FTN,South,2023-09-21 00:00:00.000000 UTC,Rio Negro Rio Negro Uruguay,ORODR3_MERCEDES_AMELIABORIOA_EARLY_2324,-33.4979764,-57.8316801,DK7210RR2,SF9_SUB,N/A,0.0,,FTNURY
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_GENERALBELGRANO_BELGRANOCEREALES_EARLY_F23,-35.8096779,-58.4409141,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_GENERALBELGRANO_BELGRANOCEREALES_EARLY_F23,-35.8096779,-58.4409141,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_GENERALBELGRANO_BELGRANOCEREALES_EARLY_F23,-35.8096779,-58.4409141,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_GENERALBELGRANO_BELGRANOCEREALES_EARLY_F23,-35.8096779,-58.4409141,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_GENERALBELGRANO_BELGRANOCEREALES_EARLY_F23,-35.8096779,-58.4409141,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_GENERALBELGRANO_BELGRANOCEREALES_EARLY_F23,-35.8096779,-58.4409141,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_GENERALBELGRANO_BELGRANOCEREALES_EARLY_F23,-35.8096779,-58.4409141,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_GENERALBELGRANO_BELGRANOCEREALES_EARLY_F23,-35.8096779,-58.4409141,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_GENERALBELGRANO_BELGRANOCEREALES_EARLY_F23,-35.8096779,-58.4409141,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_GENERALBELGRANO_BELGRANOCEREALES_EARLY_F23,-35.8096779,-58.4409141,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_GENERALBELGRANO_BELGRANOCEREALES_EARLY_F23,-35.8096779,-58.4409141,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_GENERALBELGRANO_BELGRANOCEREALES_EARLY_F23,-35.8096779,-58.4409141,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_PILA_ITURRIAGA_EARLY_F23,-35.8172416,-58.4731026,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_PILA_ITURRIAGA_EARLY_F23,-35.8172416,-58.4731026,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_PILA_ITURRIAGA_EARLY_F23,-35.8172416,-58.4731026,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_PILA_ITURRIAGA_EARLY_F23,-35.8172416,-58.4731026,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_PILA_ITURRIAGA_EARLY_F23,-35.8172416,-58.4731026,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_PILA_ITURRIAGA_EARLY_F23,-35.8172416,-58.4731026,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_PILA_ITURRIAGA_EARLY_F23,-35.8172416,-58.4731026,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_PILA_ITURRIAGA_EARLY_F23,-35.8172416,-58.4731026,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_PILA_ITURRIAGA_EARLY_F23,-35.8172416,-58.4731026,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_PILA_ITURRIAGA_EARLY_F23,-35.8172416,-58.4731026,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_PILA_ITURRIAGA_EARLY_F23,-35.8172416,-58.4731026,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-17 00:00:00.000000 UTC,General Belgrano Buenos Aires Argentina,RLOPE1_PILA_ITURRIAGA_EARLY_F23,-35.8172416,-58.4731026,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Balcarce Buenos Aires Argentina,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Balcarce Buenos Aires Argentina,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Balcarce Buenos Aires Argentina,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Balcarce Buenos Aires Argentina,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Balcarce Buenos Aires Argentina,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Balcarce Buenos Aires Argentina,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
