FIELD_Country,lat,lon,FIELD_name,FIELD_County,FIELD_plantingSeason,FIELD_pipeline,FIELD_year,commercialName,createdBrand,OBS_code,OBS_numValue,REP_repetitionNumber,QC_Flag,OBS_growthStage,protocolType,protocolTitle,createdTechnology
Argentina,-29.9892699,-62.13788,CSALO9_CERES_LAVANGUARDIA_F22,San Cristobal,2022,South,2023,DK7210VT3P,DEKALB,DSSFP,22,1,NA,V7,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P
Uruguay,-33.6671179,-57.8089361,ORODR3_SORIANOCOLOLO_ZUNINO_2223_LATE,Soriano,2022,South,2022,DK7272TRE,NA,DSSFP,0,1,NA,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE
Uruguay,-33.6671179,-57.8089361,ORODR3_SORIANOCOLOLO_ZUNINO_2223_LATE,Soriano,2022,South,2022,DK7210VT3P,DEKALB,DSSFP,43,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P
Uruguay,-33.6671179,-57.8089361,ORODR3_SORIANOCOLOLO_ZUNINO_2223_LATE,Soriano,2022,South,2022,DK7210RR2,DEKALB,DSSFP,75,1,NA,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Argentina,-31.817210333977,-63.611313953026,DBORE_IMPIRA_AIMAR_LATE_F22,Rio Segundo,2022,South,2022,DK7210RR2,DEKALB,DSSFP,4,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,DK7210RR2,DEKALB,DSSFP,45,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,DS510PWU,CORTEVA,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PWU
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,DK7210RR2,DEKALB,DSSFP,30,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,SYN126VIP3,SYNGENTA,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VIP3
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,DK7210RR2,DEKALB,DSSFP,40,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,DK7210VT3P,DEKALB,DSSFP,20,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,DK7210PRO4,NA,DSSFP,2,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PRO4
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,P2089VYHR,PIONEER,DSSFP,3,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VYHR
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,DK7210VT3P,DEKALB,DSSFP,15,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,DK7210VT3P,DEKALB,DSSFP,10,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,P2089VYHR,PIONEER,DSSFP,1,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VYHR
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,P2089VYHR,PIONEER,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VYHR
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,DK7270TRE,NA,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,DS510PWU,CORTEVA,DSSFP,2,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PWU
Argentina,-25.325617076554,-64.787938769288,SRUIZ_RIOPIEDRAS_ESPEJO_F22,Metan,2022,North,2023,DK7210PRO4,NA,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PRO4
Argentina,-26.801957,-64.835358,SRUIZ_LAVIRGINIA_PARDO_E_F22,Burruyacu,2022,North,2022,DK7210RR2,DEKALB,DSSFP,70,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Argentina,-26.801957,-64.835358,SRUIZ_LAVIRGINIA_PARDO_E_F22,Burruyacu,2022,North,2022,DS510PWU,CORTEVA,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PWU
Argentina,-26.801957,-64.835358,SRUIZ_LAVIRGINIA_PARDO_E_F22,Burruyacu,2022,North,2022,DK7270TRE,NA,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE
Argentina,-26.801957,-64.835358,SRUIZ_LAVIRGINIA_PARDO_E_F22,Burruyacu,2022,North,2022,DK7210PRO4,NA,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PRO4
Argentina,-26.801957,-64.835358,SRUIZ_LAVIRGINIA_PARDO_E_F22,Burruyacu,2022,North,2022,DK7210VT3P,DEKALB,DSSFP,20,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P
Argentina,-26.801957,-64.835358,SRUIZ_LAVIRGINIA_PARDO_E_F22,Burruyacu,2022,North,2022,SYN126VIP3,SYNGENTA,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VIP3
Argentina,-26.801957,-64.835358,SRUIZ_LAVIRGINIA_PARDO_E_F22,Burruyacu,2022,North,2022,P2089VYHR,PIONEER,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VYHR
Argentina,-26.801957,-64.835358,SRUIZ_LAVIRGINIA_PARDO_E_F22,Burruyacu,2022,North,2022,DK7210RR2,DEKALB,DSSFP,80,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Argentina,-26.801957,-64.835358,SRUIZ_LAVIRGINIA_PARDO_E_F22,Burruyacu,2022,North,2022,DK7210VT3P,DEKALB,DSSFP,25,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P
Argentina,-26.801957,-64.835358,SRUIZ_LAVIRGINIA_PARDO_E_F22,Burruyacu,2022,North,2022,DK7210VT3P,DEKALB,DSSFP,40,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P
Argentina,-35.5703167,-62.8689211,GLNQJ_AMERICA_AGROPULSO_EARLY_F22,Rivadavia,2022,South,2022,DK7210RR2,DEKALB,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Uruguay,-34.6049,-56.5468,ORODR3_LIBERTAD_UFO_2223_LATE,San Jose,2022,South,2022,DK7210VT3P,DEKALB,DSSFP,96,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P
Uruguay,-34.6049,-56.5468,ORODR3_LIBERTAD_UFO_2223_LATE,San Jose,2022,South,2022,DK7272TRE,NA,DSSFP,0,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE
Uruguay,-34.6049,-56.5468,ORODR3_LIBERTAD_UFO_2223_LATE,San Jose,2022,South,2022,DK7210RR2,DEKALB,DSSFP,100,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Argentina,-31.746666738839,-63.814991873829,DBORE_LAGUNALARGA_NARDI_LATE_F22,Rio Segundo,2022,South,2022,DK7210RR2,DEKALB,DSSFP,7,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,DK7210PRO4,NA,DSSFP,0,1,NA,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PRO4
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,DK7210VT3P,DEKALB,DSSFP,93,1,NA,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,P2089VYHR,PIONEER,DSSFP,0,1,NA,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VYHR
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,SYN126VIP3,SYNGENTA,DSSFP,0,1,NA,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VIP3
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,DS510PWU,CORTEVA,DSSFP,0,1,NA,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PWU
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,DK7270TRE,NA,DSSFP,0,1,NA,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,DK7210RR2,DEKALB,DSSFP,98,1,NA,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Argentina,-31.85091973,-60.53345334,VVSENK_OROVERDE_MELCHIORI_LATE_F22,Parana,2022,South,2023,DK7210RR2,DEKALB,DSSFP,10,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Uruguay,-33.0575371,-57.2447345,ORODR3_RANCHONUEVO_RIONEGRO_EARLY_2223,Rio Negro,2022,South,2022,NK979VIP3,NA,DSSFP,0,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VIP3
Uruguay,-33.0575371,-57.2447345,ORODR3_RANCHONUEVO_RIONEGRO_EARLY_2223,Rio Negro,2022,South,2022,DK7272TRE,NA,DSSFP,0,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE
Uruguay,-33.0575371,-57.2447345,ORODR3_RANCHONUEVO_RIONEGRO_EARLY_2223,Rio Negro,2022,South,2022,DK7210VT3P,DEKALB,DSSFP,51,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P
Uruguay,-33.0575371,-57.2447345,ORODR3_RANCHONUEVO_RIONEGRO_EARLY_2223,Rio Negro,2022,South,2022,DK7210RR2,DEKALB,DSSFP,68,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Argentina,-26.145776,-61.084648,CSALO9_PAMPADELINFIERNO_MANAGRO_FAMB22,Almirante Brown,2022,North,2023,DK7210RR2,DEKALB,DSSFP,100,1,NA,V5,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR
Argentina,-26.145776,-61.084648,CSALO9_PAMPADELINFIERNO_MANAGRO_FAMB22,Almirante Brown,2022,North,2023,DS510PWU,CORTEVA,DSSFP,0,1,NA,V5,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PWU
Argentina,-26.145776,-61.084648,CSALO9_PAMPADELINFIERNO_MANAGRO_FAMB22,Almirante Brown,2022,North,2023,DK7210PRO4,NA,DSSFP,0,1,NA,V5,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PRO4
Argentina,-26.145776,-61.084648,CSALO9_PAMPADELINFIERNO_MANAGRO_FAMB22,Almirante Brown,2022,North,2023,SYN126VIP3,SYNGENTA,DSSFP,0,1,NA,V5,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VIP3
Argentina,-26.145776,-61.084648,CSALO9_PAMPADELINFIERNO_MANAGRO_FAMB22,Almirante Brown,2022,North,2023,DK7210VT3P,DEKALB,DSSFP,88,1,NA,V5,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P
Argentina,-26.145776,-61.084648,CSALO9_PAMPADELINFIERNO_MANAGRO_FAMB22,Almirante Brown,2022,North,2023,P2089VYHR,PIONEER,DSSFP,0,1,NA,V5,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VYHR
Argentina,-26.145776,-61.084648,CSALO9_PAMPADELINFIERNO_MANAGRO_FAMB22,Almirante Brown,2022,North,2023,DK7270TRE,NA,DSSFP,0,1,NA,V5,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE
